지역번호,지역명,일시,평균기온(℃),평균최고기온(℃),최고기온(℃),최고기온관측지점,평균최저기온(℃),최저기온(℃),최저기온관측지점
0,전국,2001-05-13,18.5,27.6,32.7,강릉,9.4,2.9,임실
0,전국,2001-05-12,16.9,24.9,28.1,속초,8.9,2.7,의성
0,전국,2001-05-11,15.7,22,24.8,진주,9.6,4.5,철원
0,전국,2001-05-10,16,22.7,25.9,부산,9.7,4.5,봉화
0,전국,2001-05-09,16,21.2,26,울진,12.5,7.7,백령도
0,전국,2001-05-08,18.2,24.1,30,춘천,14.2,5,백령도
0,전국,2001-05-07,17.3,20.2,25.5,제주,15.3,7.9,백령도
0,전국,2001-05-06,17.9,24.7,27.9,춘천,10.5,3.5,봉화
0,전국,2001-05-05,15.2,22,26.2,춘천,9,3.9,"태백,봉화"
0,전국,2001-05-04,14.4,20.4,23,영천,10,3.8,대관령
0,전국,2001-05-03,13.7,20,24.3,춘천,8,0.3,대관령
0,전국,2001-05-02,13.8,19.8,22.8,"부여,산청",9.8,1.9,대관령
0,전국,2001-05-01,14,19.2,24.4,전주,10.2,2,봉화
0,전국,2001-04-30,16.4,22.5,28.3,동두천,12.2,5.5,대관령
0,전국,2001-04-29,16,18.9,28.7,동두천,13.4,9,대관령
0,전국,2001-04-28,15.5,22.1,26.6,전주,8.5,4,"철원,임실"
0,전국,2001-04-27,14.4,23.5,26.2,추풍령,5,-0.6,임실
0,전국,2001-04-26,12.7,21.1,23.3,산청,3.9,-1.6,봉화
0,전국,2001-04-25,11.6,18.5,21.2,주암,5,-0.8,대관령
0,전국,2001-04-24,13.4,19.8,22.6,대구,8.2,1.2,대관령
0,전국,2001-04-23,14.1,22,26.5,울진,5.4,-0.5,봉화
0,전국,2001-04-22,12.3,19.6,23.2,남원,4.9,-1,"임실,장수"
0,전국,2001-04-21,12.6,20,23.2,부여,6.1,-1.7,대관령
0,전국,2001-04-20,12.3,17.4,22.2,부여,7.9,-1.2,대관령
0,전국,2001-04-19,15.1,23.9,29.1,포항,6.6,0.8,"임실,봉화"
0,전국,2001-04-18,15.5,25.3,28.5,주암,5.7,-0.3,봉화
0,전국,2001-04-17,14.7,24.5,28.6,추풍령,5.5,-0.3,봉화
0,전국,2001-04-16,14.5,23,27,울진,6.4,1,임실
0,전국,2001-04-15,13.1,20.9,25.2,"포항,대구",5.1,-2,봉화
0,전국,2001-04-14,11,16,21.3,부산,6.4,-0.1,임실
0,전국,2001-04-13,11.3,18.4,21.1,진주,2.5,-3.5,봉화
0,전국,2001-04-12,8.9,14.6,17.4,통영,3.6,-0.7,대관령
0,전국,2001-04-11,9.7,14.8,21.4,울산,5,0.1,대관령
0,전국,2001-04-10,16.3,24.3,27.6,산청,9,1.7,대관령
0,전국,2001-04-09,17.5,25.3,28.9,전주,10.9,5.3,"대관령,봉화"
0,전국,2001-04-08,15.1,22.7,25.3,정읍,6.8,2.2,봉화
0,전국,2001-04-07,12.9,19.8,24,광주,7,-0.1,봉화
0,전국,2001-04-06,11,18.4,22.1,진주,3.4,-2.7,장수
0,전국,2001-04-05,10.5,18.6,23.7,포항,3,-2.7,임실
0,전국,2001-04-04,9.2,18.1,21.2,"대구,구미,거창",0.1,-5.6,봉화
0,전국,2001-04-03,8.8,15.6,20.2,구미,2.7,-3,봉화
0,전국,2001-04-02,9.2,15.6,21.7,포항,1.3,-4.1,"임실,의성"
0,전국,2001-04-01,6.6,13.6,16.7,대구,-0.9,-7.5,의성
0,전국,2001-03-31,4.6,10.7,17.4,통영,-1.2,-6.8,태백
0,전국,2001-03-30,2.4,7.3,15.6,서귀포,-1.6,-7.1,의성
0,전국,2001-03-29,3.5,8.6,12.6,부산,-0.7,-6.3,철원
0,전국,2001-03-28,4.6,9,15.2,제주,1.8,-3.4,대관령
0,전국,2001-03-27,4.5,9.9,18.3,제주,-1.8,-7.5,제천
0,전국,2001-03-26,5.2,10.6,18.7,서귀포,0.6,-4.6,철원
0,전국,2001-03-25,11,18.7,23.7,대구,5.3,-0.3,철원
0,전국,2001-03-24,11.7,20.8,24.5,전주,2.4,-4,봉화
0,전국,2001-03-23,10.2,18.8,21.8,전주,2.8,-2.8,철원
0,전국,2001-03-22,11.4,18.9,23.9,포항,4.5,-1.1,봉화
0,전국,2001-03-21,11.7,21.3,24.8,추풍령,2.6,-3,"철원,봉화"
0,전국,2001-03-20,12.5,20,24.6,대구,5.5,-0.8,봉화
0,전국,2001-03-19,10.7,17.8,22.5,포항,3.7,-2.7,봉화
0,전국,2001-03-18,8.9,16.1,20.3,대구,1.7,-4,의성
0,전국,2001-03-17,7.4,11.8,15.4,강릉,4.1,-1.5,대관령
0,전국,2001-03-16,5.5,13.4,16,"부산,진주",-2.9,-8.1,의성
0,전국,2001-03-15,6.2,12.2,18.2,진주,0.8,-3.7,의성
0,전국,2001-03-14,9.3,16.5,19.8,포항,0.3,-5,"봉화,의성"
0,전국,2001-03-13,4.1,12.6,15.8,홍천,-3.6,-10,대관령
0,전국,2001-03-12,2.1,7.8,12.1,서귀포,-2.8,-9.8,대관령
0,전국,2001-03-11,1.1,7.8,12.8,서귀포,-5,-18,대관령
0,전국,2001-03-10,2.9,8.3,15.4,부산,-2.4,-12.3,대관령
0,전국,2001-03-09,0.3,5.3,9.1,서귀포,-5.4,-13.2,대관령
0,전국,2001-03-08,-2.5,0.5,5.2,서귀포,-4.6,-12.6,대관령
0,전국,2001-03-07,0.7,4.3,14.6,서귀포,-2.5,-10.6,대관령
0,전국,2001-03-06,5.8,12.9,17.8,"성산,성산포",-0.3,-6,제천
0,전국,2001-03-05,3.1,8.4,13.5,서귀포,-1.7,-10.1,대관령
0,전국,2001-03-04,-0.1,2.2,7.9,고산,-2.2,-10,대관령
0,전국,2001-03-03,5.5,12.5,16.3,서귀포,0.7,-6.2,대관령
0,전국,2001-03-02,4.9,11,15.4,부산,0.1,-5.5,제천
0,전국,2001-03-01,4.6,9.1,14.4,서귀포,1.4,-3.2,제천
0,전국,2001-02-28,5.5,10.2,17.4,서귀포,2.7,-2.6,대관령
0,전국,2001-02-27,3.3,9.5,18.4,제주,-2.9,-10.3,대관령
0,전국,2001-02-26,1.4,9.1,12.2,대구,-4.7,-14.6,대관령
0,전국,2001-02-25,0,5,9.8,서귀포,-4.4,-13.6,인제
0,전국,2001-02-24,1.7,4.1,13.3,서귀포,-0.6,-7.8,대관령
0,전국,2001-02-23,4.1,6.6,22.6,제주,0.9,-4.8,봉화
0,전국,2001-02-22,5.8,15.3,18.6,"주암,산청",-0.4,-6.1,봉화
0,전국,2001-02-21,4.8,9.4,14.6,속초,0.8,-3.7,"이천,봉화"
0,전국,2001-02-20,4.6,13.3,17.2,부안,-2.1,-7.5,"강화,제천"
0,전국,2001-02-19,4.5,12,16.6,서귀포,-1,-6.6,의성
0,전국,2001-02-18,3.7,10.1,14.6,"고산,서귀포",-1,-7.1,제천
0,전국,2001-02-17,-1.4,4.8,9.1,"울산,서귀포",-8.6,-20.1,제천
0,전국,2001-02-16,-2.5,1.5,6.8,통영,-6.6,-18.3,철원
0,전국,2001-02-15,-0.3,5.8,11.2,서귀포,-6.4,-13.8,봉화
0,전국,2001-02-14,-2.2,2.8,8.2,서귀포,-6.8,-14.7,대관령
0,전국,2001-02-13,-1.2,4,11.5,서귀포,-4.6,-13.6,대관령
0,전국,2001-02-12,-0.9,2.8,8.8,서귀포,-3.5,-10.8,동두천
0,전국,2001-02-11,-0.7,4.4,12.1,서귀포,-5.7,-13.8,철원
0,전국,2001-02-10,-0.3,5.9,11,해남,-5.6,-13.8,대관령
0,전국,2001-02-09,-0.7,5,9.4,서귀포,-6.7,-13.5,장수
0,전국,2001-02-08,-3,1.8,7.9,서귀포,-7.7,-17.3,대관령
0,전국,2001-02-07,1.4,5.5,12.5,서귀포,-3.7,-11.6,대관령
0,전국,2001-02-06,4,8.4,13.8,"장흥,밀양",1,-5.9,철원
0,전국,2001-02-05,2.8,10,15.6,서귀포,-3.4,-11.1,철원
0,전국,2001-02-04,2.3,8.2,12.6,고산,-1.7,-10,철원
0,전국,2001-02-03,0.5,6.2,10.5,부안,-4.9,-13,철원
0,전국,2001-02-02,-3.7,2.3,8.9,서귀포,-10.4,-21.4,"철원,제천"
0,전국,2001-02-01,-1.7,3.6,11.4,서귀포,-6.9,-17.3,철원
0,전국,2001-01-31,0.4,4.8,12.6,서귀포,-5.1,-12.8,장수
0,전국,2001-01-30,-0.6,5.4,8.8,통영,-5.4,-14.5,봉화
0,전국,2001-01-29,-1.4,4.2,9.4,고산,-7.5,-17.7,철원
0,전국,2001-01-28,-0.5,3.3,9.4,고산,-4.4,-12.8,대관령
0,전국,2001-01-27,1.5,4.8,10.4,통영,-0.5,-5.8,대관령
0,전국,2001-01-26,3,5.2,11,부안,0.7,-6.8,대관령
0,전국,2001-01-25,3,7.4,12.1,서귀포,-0.6,-8.4,철원
0,전국,2001-01-24,0.3,5.6,11.8,서귀포,-5.9,-17.3,대관령
0,전국,2001-01-23,-1.4,5,13.8,서귀포,-6.4,-17.6,철원
0,전국,2001-01-22,-0.6,4.7,9.6,부산,-4.2,-13.1,철원
0,전국,2001-01-21,-0.1,5.3,13.8,서귀포,-4.2,-15.3,철원
0,전국,2001-01-20,2.1,6.2,15.5,서귀포,-0.7,-9,철원
0,전국,2001-01-19,0.1,5,12,부산,-5.4,-14.7,철원
0,전국,2001-01-18,-0.8,5.6,11.4,고산,-6.5,-14.2,거창
0,전국,2001-01-17,-6.2,0.6,8.1,서귀포,-13.4,-26.9,철원
0,전국,2001-01-16,-9.9,-4.1,5.4,서귀포,-14.8,-29.2,철원
0,전국,2001-01-15,-11.2,-6.5,2.5,서귀포,-15.4,-27.8,철원
0,전국,2001-01-14,-10,-5.6,3.1,서귀포,-13.6,-26.2,철원
0,전국,2001-01-13,-6,-0.8,10,서귀포,-9.5,-21.6,철원
0,전국,2001-01-12,-6.8,-2.4,10.5,서귀포,-10.9,-26.3,철원
0,전국,2001-01-11,-2.6,2.2,11.8,서귀포,-7.8,-21.6,철원
0,전국,2001-01-10,-2.3,2.7,10.4,서귀포,-6.6,-18.6,철원
0,전국,2001-01-09,2.5,5.6,16.7,서귀포,-1,-8.5,철원
0,전국,2001-01-08,3.5,8.1,14.2,서귀포,0.2,-6.2,홍천
0,전국,2001-01-07,2.6,4.6,16.6,"성산,성산포",0,-4.9,대관령
0,전국,2001-01-06,-1.7,3.7,10.8,서귀포,-9.1,-17.8,철원
0,전국,2001-01-05,-4.8,1.4,10.5,서귀포,-10.2,-19.6,철원
0,전국,2001-01-04,-5.6,-1.3,10.2,서귀포,-9.1,-19.4,철원
0,전국,2001-01-03,-4,0,9,서귀포,-7.8,-16.7,대관령
0,전국,2001-01-02,0.7,4.5,14,서귀포,-3.6,-13.5,대관령
0,전국,2001-01-01,-2.2,3.5,11.4,서귀포,-8.7,-18.2,대관령
0,전국,2000-12-31,-0.7,5.2,11.4,서귀포,-5.9,-15.2,철원
0,전국,2000-12-30,2.4,9.4,15.6,서귀포,-3.9,-12.3,봉화
0,전국,2000-12-29,-1.5,6.6,12.7,서귀포,-7.7,-16,철원
0,전국,2000-12-28,-0.3,4.6,13.1,서귀포,-5.1,-12,철원
0,전국,2000-12-27,-2.8,3,11.7,고산,-8.8,-17.9,봉화
0,전국,2000-12-26,-5.2,-0.7,8.9,서귀포,-8.9,-18.2,철원
0,전국,2000-12-25,-2.3,2.1,11.3,제주,-5.8,-15.6,대관령
0,전국,2000-12-24,1.1,5.5,12,서귀포,-2.6,-10.7,봉화
0,전국,2000-12-23,3.3,7.8,12.8,서귀포,-1.3,-7.3,대관령
0,전국,2000-12-22,2.7,10,14.4,서귀포,-4,-11.1,봉화
0,전국,2000-12-21,1.6,7.2,11.7,서귀포,-3.2,-8.4,"대관령,봉화"
0,전국,2000-12-20,2.1,5.6,13.9,서귀포,-1,-5.6,"대관령,의성"
0,전국,2000-12-19,4.1,8.2,14.7,서귀포,0.3,-3.9,임실
0,전국,2000-12-18,2.6,7.1,16.5,서귀포,-3.1,-10.8,봉화
0,전국,2000-12-17,0.7,8.2,15.1,서귀포,-4.2,-12,봉화
0,전국,2000-12-16,3.3,9.2,15.2,서귀포,-2,-9.5,봉화
0,전국,2000-12-15,6.3,12.3,17.2,서귀포,-0.4,-8.4,의성
0,전국,2000-12-14,2.1,8.9,13.6,서귀포,-3.8,-10.2,봉화
0,전국,2000-12-13,0.3,6.5,11.1,서귀포,-4.5,-12.1,의성
0,전국,2000-12-12,-3.7,1.4,8.8,서귀포,-9.2,-16.6,"대관령,제천"
0,전국,2000-12-11,-3.5,0,8.8,서귀포,-6.9,-14.6,대관령
0,전국,2000-12-10,3.9,9.1,16.6,서귀포,-1.3,-6.7,대관령
0,전국,2000-12-09,5.6,14.9,19.4,서귀포,-1,-6.9,봉화
0,전국,2000-12-08,4.9,13.1,17,서귀포,-0.8,-7.6,봉화
0,전국,2000-12-07,3,10.6,16.6,서귀포,-3.2,-8.8,대관령
0,전국,2000-12-06,1.1,7.9,15.4,서귀포,-4,-10.7,철원
0,전국,2000-12-05,4.2,9.6,15.9,서귀포,-1.3,-7.3,철원
0,전국,2000-12-04,2.1,9.7,14.8,서귀포,-4.5,-10.5,철원
0,전국,2000-12-03,5.5,10.7,17.9,서귀포,-0.8,-7.1,철원
0,전국,2000-12-02,6.6,14.3,19.2,서귀포,0.2,-6.1,대관령
0,전국,2000-12-01,5.8,13.6,18,서귀포,0.5,-5.3,제천
0,전국,2000-11-30,5.6,9.9,14.2,서귀포,1.6,-3.5,제천
0,전국,2000-11-29,3,9.7,16.2,서귀포,-3.4,-10.6,봉화
0,전국,2000-11-28,2.6,9.5,15.9,서귀포,-2.4,-9,봉화
0,전국,2000-11-27,4.3,9.4,16.7,서귀포,0.1,-6.1,제천
0,전국,2000-11-26,7.1,12,20.3,서귀포,1.9,-4.2,봉화
0,전국,2000-11-25,7.7,16.3,19.6,서귀포,2.2,-2.8,"봉화,의성"
0,전국,2000-11-24,6.3,14.2,18,서귀포,0.6,-6.1,봉화
0,전국,2000-11-23,4.4,13,17.5,서귀포,-2.4,-8.3,봉화
0,전국,2000-11-22,1.4,9.6,14.5,부산,-4.8,-12.2,대관령
0,전국,2000-11-21,2.3,6.2,12,서귀포,-2.3,-8.8,대관령
0,전국,2000-11-20,7.2,10,20.3,서귀포,4.6,-3.6,대관령
0,전국,2000-11-19,6.3,13.3,18.3,서귀포,-1.1,-6.9,대관령
0,전국,2000-11-18,4.3,10.6,16.3,서귀포,-0.5,-6.5,대관령
0,전국,2000-11-17,7.1,10.4,17.1,서귀포,3.8,-2.8,대관령
0,전국,2000-11-16,8.2,10.1,19.5,고산,6.7,-1.4,대관령
0,전국,2000-11-15,9.3,12.6,19,서귀포,6.2,0.3,대관령
0,전국,2000-11-14,7.4,14,19.1,고산,1.3,-4.4,봉화
0,전국,2000-11-13,5.6,13,16.6,서귀포,0.2,-6.2,제천
0,전국,2000-11-12,5.1,10.6,14.2,서귀포,0.1,-6,"철원,대관령"
0,전국,2000-11-11,4.7,10.2,16.4,부산,-0.1,-6,철원
0,전국,2000-11-10,7.6,13.8,21.9,서귀포,2.6,-2.5,강화
0,전국,2000-11-09,6.3,14.5,19.6,서귀포,-0.8,-6.2,제천
0,전국,2000-11-08,4.7,9.9,18.4,서귀포,0.9,-4.5,제천
0,전국,2000-11-07,11.4,19.1,23,부산,5.2,-1.3,봉화
0,전국,2000-11-06,11.4,21,23.8,해남,4.2,-2.2,봉화
0,전국,2000-11-05,11.9,19.2,21.9,서귀포,6.2,0.5,봉화
0,전국,2000-11-04,12.8,19.8,22.8,강릉,6.8,-1.4,대관령
0,전국,2000-11-03,11.9,20.1,23.1,서귀포,6.4,-1.6,대관령
0,전국,2000-11-02,12.6,18.4,22,서귀포,8.5,2.4,대관령
0,전국,2000-11-01,11.4,14.1,17.5,서귀포,9.5,3.4,대관령
0,전국,2000-10-31,10,16.9,20.1,울릉도,2.6,-4,봉화
0,전국,2000-10-30,9.1,17.5,21.6,서귀포,3.2,-3.6,철원
0,전국,2000-10-29,11.2,14.8,20.8,서귀포,7.1,0.8,철원
0,전국,2000-10-28,12.1,16.2,23.5,서귀포,8.5,1.8,대관령
0,전국,2000-10-27,11.8,19.6,22.2,"창원,해남",5.3,-1.4,철원
0,전국,2000-10-26,11.3,17.7,24,서귀포,6.4,-0.8,철원
0,전국,2000-10-25,16.4,21.3,27.2,부산,11.6,6.6,철원
0,전국,2000-10-24,16.5,20,24.8,정읍,12.8,6.9,철원
0,전국,2000-10-23,15.9,21.6,25,광주,12.3,7.4,대관령
0,전국,2000-10-22,13.7,19.2,23.9,서귀포,7.2,0.5,봉화
0,전국,2000-10-21,13.8,21.8,25.2,서귀포,8.4,1.3,철원
0,전국,2000-10-20,14.1,20.9,23.5,강릉,9.2,2.7,봉화
0,전국,2000-10-19,13,19.7,22.3,고산,8.1,-0.6,태백
0,전국,2000-10-18,13.4,19.7,22.9,전주,8.4,2.1,태백
0,전국,2000-10-17,11.7,15.8,21.2,서귀포,7.2,-0.8,봉화
0,전국,2000-10-16,11.4,19.4,22.8,서귀포,4.8,-1.8,봉화
0,전국,2000-10-15,12.3,20.2,23.2,서귀포,6.1,-1.1,봉화
0,전국,2000-10-14,10.6,17.1,20.8,서귀포,5.2,-2.4,봉화
0,전국,2000-10-13,11,16.8,22.7,서귀포,6.5,-0.7,철원
0,전국,2000-10-12,14.1,18.5,25,부산,10.1,4.2,대관령
0,전국,2000-10-11,18.2,23.5,27.6,포항,14.3,10.5,장수
0,전국,2000-10-10,18.6,23.7,26.8,해남,14.9,11.3,장수
0,전국,2000-10-09,18.4,25.4,27.6,"진주,산청",12.9,7.1,대관령
0,전국,2000-10-08,17.5,23.2,27.2,인천,13.1,5.8,태백
0,전국,2000-10-07,18.3,26,28.5,정읍,12.9,5.4,대관령
0,전국,2000-10-06,17.7,25.1,27.5,광주,12.6,5.8,대관령
0,전국,2000-10-05,17.2,24.4,26.6,"서귀포,해남",11.6,5.2,대관령
0,전국,2000-10-04,15.7,23.3,25.9,서귀포,9.5,2.4,대관령
0,전국,2000-10-03,16.8,23.4,26.5,부산,11.4,4.9,장수
0,전국,2000-10-02,16.8,19.9,25.3,동두천,14.2,10,태백
0,전국,2000-10-01,18.7,25.5,28.1,전주,13.3,6.7,대관령
0,전국,2000-09-30,18.8,25.2,28.1,산청,14.3,5.1,대관령
0,전국,2000-09-29,18,23.7,27.9,"동두천,홍천",13.1,6.4,"대관령,봉화"
0,전국,2000-09-28,16.3,21,25.1,제주,12,5.4,장수
0,전국,2000-09-27,17.3,25.1,27.4,부여,11.5,3.5,대관령
0,전국,2000-09-26,17.7,25.3,27.7,부여,11.6,6.3,대관령
0,전국,2000-09-25,18.9,24.3,27.5,창원,14.5,9,대관령
0,전국,2000-09-24,19.2,25.1,27.9,창원,14.9,9.9,대관령
0,전국,2000-09-23,19.4,25.3,27.9,산청,15.5,10.9,대관령
0,전국,2000-09-22,19.5,23.6,28,서귀포,17,11.5,대관령
0,전국,2000-09-21,19.1,24.5,28.5,서귀포,14.2,4.2,태백
0,전국,2000-09-20,18.7,26.9,29.2,"전주,부여,금산",12.6,5.9,봉화
0,전국,2000-09-19,17.6,26.3,29.4,산청,10.5,5.2,"철원,장수"
0,전국,2000-09-18,17.5,24.6,27.1,창원,11.6,6.6,태백
0,전국,2000-09-17,19.4,25,28.4,서귀포,14,8,대관령
0,전국,2000-09-16,18.7,21.5,26.6,창원,16.3,11.3,대관령
0,전국,2000-09-15,18.7,20.3,26.1,서귀포,17.2,11.6,대관령
0,전국,2000-09-14,17.5,19,24.4,고산,15.8,10.6,대관령
0,전국,2000-09-13,16.2,17.9,25.5,서귀포,14.8,9.1,대관령
0,전국,2000-09-12,18.5,22.8,26,부여,14.8,10.4,대관령
0,전국,2000-09-11,19,22.3,27.7,인천,16.4,10.2,대관령
0,전국,2000-09-10,20.4,24.4,28.6,인천,17.5,9.9,대관령
0,전국,2000-09-09,19.8,23,27.4,서귀포,17.7,11.9,대관령
0,전국,2000-09-08,19.2,21.1,27.8,통영,17.9,11.3,대관령
0,전국,2000-09-07,20.7,24.6,29.7,창원,17.8,10,대관령
0,전국,2000-09-06,21.6,26.8,29.8,영천,17.8,12.5,대관령
0,전국,2000-09-05,21.9,28.2,30.1,부여,16.6,8.8,대관령
0,전국,2000-09-04,22.8,28.6,31.1,"인천,부여",18.5,12.5,봉화
0,전국,2000-09-03,23.2,27.5,32.7,홍천,20.3,14.2,대관령
0,전국,2000-09-02,25.9,30.7,34.5,강릉,22.6,17.9,봉화
0,전국,2000-09-01,26.2,29.5,33.9,포항,23.7,19.5,대관령
0,전국,2000-08-31,25.7,27.9,29.9,충주,23.7,19,대관령
0,전국,2000-08-30,26.9,31.8,35,"양평,홍천",22.3,15.3,대관령
0,전국,2000-08-29,26.4,31.8,35.1,부여,22.4,16.6,태백
0,전국,2000-08-28,26.3,31.5,34.1,영천,22.7,18.5,장수
0,전국,2000-08-27,25.3,29.2,33.5,포항,22.9,18,대관령
0,전국,2000-08-26,23.1,25,31,서귀포,21.1,17.8,대관령
0,전국,2000-08-25,22.9,25.9,30.7,서귀포,21.1,16.7,대관령
0,전국,2000-08-24,23.5,26.6,32.5,해남,21.5,16.7,대관령
0,전국,2000-08-23,24.6,30.9,33.4,포항,19,12.6,태백
0,전국,2000-08-22,24.7,29.7,32.5,창원,20.6,15.8,봉화
0,전국,2000-08-21,24,28.4,32.2,포항,20.5,16.7,대관령
0,전국,2000-08-20,23.3,25.4,29.3,서귀포,21.7,16.7,대관령
0,전국,2000-08-19,25,28.5,32.5,서귀포,22.7,16,대관령
0,전국,2000-08-18,26.2,30.7,35.2,인천,23.2,18.3,대관령
0,전국,2000-08-17,26.5,31.3,35,서울,23.3,18.1,대관령
0,전국,2000-08-16,26.1,30.7,35.4,충주,23.3,16,대관령
0,전국,2000-08-15,27,32.7,35.4,포항,22.2,17.5,태백
0,전국,2000-08-14,26.7,32.1,34.8,강릉,22.1,15.1,대관령
0,전국,2000-08-13,26.6,32,34.9,춘천,22.6,16.8,대관령
0,전국,2000-08-12,27.2,33.2,36,춘천,22.7,18.3,대관령
0,전국,2000-08-11,27.2,32.8,35.3,강릉,22.8,18.9,장수
0,전국,2000-08-10,26.9,32.4,34.9,영천,22.5,18.5,대관령
0,전국,2000-08-09,26.1,31.5,34.8,춘천,22.1,17.7,태백
0,전국,2000-08-08,25.5,31.2,34.6,부여,22.5,18.1,대관령
0,전국,2000-08-07,25.5,30.3,33.8,부여,22.6,18.1,대관령
0,전국,2000-08-06,25.4,29.7,33.3,"정읍,의성",22.8,18.5,대관령
0,전국,2000-08-05,25.6,30.5,34.3,영천,22.4,17.2,대관령
0,전국,2000-08-04,23.6,26.4,31.1,인천,21.7,15.4,대관령
0,전국,2000-08-03,24.7,28.5,33.7,인천,21.4,16.4,대관령
0,전국,2000-08-02,24.9,30.4,35.2,춘천,20.1,14.3,대관령
0,전국,2000-08-01,24.3,30.4,33.2,부여,19.2,14.2,대관령
0,전국,2000-07-31,23.6,28.4,33.8,서귀포,20.3,14.2,대관령
0,전국,2000-07-30,25,29.5,33,남원,22,14.8,대관령
0,전국,2000-07-29,27.5,32.1,34.9,전주,23.8,18.3,대관령
0,전국,2000-07-28,26.3,31.5,34.3,광주,22.1,16.6,태백
0,전국,2000-07-27,25.6,31.3,34.8,부여,20.7,16,대관령
0,전국,2000-07-26,24.8,30.3,33.6,춘천,20.6,13.4,대관령
0,전국,2000-07-25,24.7,30.2,32.4,"포항,영천",20.8,15.5,태백
0,전국,2000-07-24,24.7,30.3,32.9,춘천,20.6,15.9,태백
0,전국,2000-07-23,23.1,27.6,34.6,강릉,20.6,16.2,"추풍령,안동,봉화"
0,전국,2000-07-22,27.2,30.6,35.8,제주,24.3,19,충주
0,전국,2000-07-21,28.1,32.1,36,제주,24.5,20,거창
0,전국,2000-07-20,27.6,32.4,34.6,강릉,24.1,20.3,대관령
0,전국,2000-07-19,26.7,31.7,35.4,강릉,24.1,20,대관령
0,전국,2000-07-18,27.3,32.3,36.6,강릉,23.5,19.2,장수
0,전국,2000-07-17,26.9,31.8,35.9,강릉,23.2,19.3,"대관령,거창"
0,전국,2000-07-16,25.9,29.8,35.3,강릉,23,18.9,대관령
0,전국,2000-07-15,25.1,28.6,36,강릉,22.6,16.3,대관령
0,전국,2000-07-14,24.5,27.3,32.4,강릉,22.1,17.6,대관령
0,전국,2000-07-13,26.2,31.3,35.4,강릉,22.7,19,흑산도
0,전국,2000-07-12,25.6,29.8,35.2,강릉,21.3,16.2,대관령
0,전국,2000-07-11,24.9,29,34.7,강릉,21.8,17,대관령
0,전국,2000-07-10,24.6,29.7,35.2,인천,19.4,14.1,대관령
0,전국,2000-07-09,24.3,30.2,34.2,홍천,19.4,10.9,대관령
0,전국,2000-07-08,23.6,28.9,33,서울,19.6,13.7,대관령
0,전국,2000-07-07,24.5,29.2,34.5,부여,20.8,15,대관령
0,전국,2000-07-06,26,32.1,35.9,영천,21.3,16.2,대관령
0,전국,2000-07-05,25.4,31.3,35.2,부여,20.8,15.2,대관령
0,전국,2000-07-04,26,32.5,35.3,홍천,21.3,16.6,대관령
0,전국,2000-07-03,26.5,32.2,35.6,영천,22,17.7,태백
0,전국,2000-07-02,26.4,31.7,35.7,강릉,22,17.1,대관령
0,전국,2000-07-01,24.8,29.3,32.4,강릉,21,16.7,봉화
0,전국,2000-06-30,23.7,28,31.8,포항,20.5,15,대관령
0,전국,2000-06-29,22.3,26.5,31.2,강릉,18.6,11.1,대관령
0,전국,2000-06-28,22.9,28.5,34.3,인제,18.8,11.9,대관령
0,전국,2000-06-27,21.9,23.9,30.2,인천,20.2,14.9,대관령
0,전국,2000-06-26,22.2,24.6,29.5,양평,20.6,15.9,대관령
0,전국,2000-06-25,22.3,25.9,30.6,인제,19.7,13.2,대관령
0,전국,2000-06-24,21.5,24.3,30,부여,19.6,14,대관령
0,전국,2000-06-23,21.5,24.8,28.3,대구,19.4,14.2,대관령
0,전국,2000-06-22,20.7,23.2,30.2,제주,19.1,14.5,대관령
0,전국,2000-06-21,24.1,30.1,35.1,밀양,19.8,15.2,대관령
0,전국,2000-06-20,24.3,31.1,35.8,강릉,18.8,14.2,봉화
0,전국,2000-06-19,24.2,31.8,37.3,영천,17.8,13.4,"대관령,임실"
0,전국,2000-06-18,22.9,29.7,34.6,춘천,17.2,11.8,대관령
0,전국,2000-06-17,22.5,28.2,32.7,영월,18.4,12.8,대관령
0,전국,2000-06-16,22.7,28,31.8,영천,18,14.2,대관령
0,전국,2000-06-15,23.5,30.4,34.5,"영천,밀양",17,10.1,대관령
0,전국,2000-06-14,22.4,28.5,31.1,영천,17.3,12,대관령
0,전국,2000-06-13,20.3,27.5,31.7,강릉,12.8,4.4,대관령
0,전국,2000-06-12,18.8,25.1,29.7,동두천,13.9,3.1,대관령
0,전국,2000-06-11,18.8,24,27.7,서울,15.2,5.6,대관령
0,전국,2000-06-10,17.7,21.6,27.1,동두천,14.9,6.5,대관령
0,전국,2000-06-09,18.2,23.2,27.1,서울,14.9,7.7,대관령
0,전국,2000-06-08,19.7,24.7,29.4,"포항,영덕,영천",15.5,9.5,대관령
0,전국,2000-06-07,22.5,29.6,34.8,강릉,16.4,10.3,장수
0,전국,2000-06-06,22.7,30,34.8,강릉,14.6,9.1,임실
0,전국,2000-06-05,22.1,30.3,34.6,안동,14,8.5,대관령
0,전국,2000-06-04,21.9,29.7,32.9,부여,15.3,6.1,대관령
0,전국,2000-06-03,21,26.5,33.2,양평,16.6,9.5,대관령
0,전국,2000-06-02,20,25.6,31,남원,15.3,8.1,대관령
0,전국,2000-06-01,19,25.6,30.1,의성,13.3,8.5,대관령
